filename,base_model,activity_similarity,code_correctness,behavioral_similarity,reward
d0cf4273-eab2-49ce-b5c6-f197073e53a3_sample_1,d0cf4273-eab2-49ce-b5c6-f197073e53a3,0.0,0.0,0.0,-1.0
d0cf4273-eab2-49ce-b5c6-f197073e53a3_sample_2,d0cf4273-eab2-49ce-b5c6-f197073e53a3,1.0,0.7000000000000001,1.0,0.8200000000000001
d0cf4273-eab2-49ce-b5c6-f197073e53a3_sample_3,d0cf4273-eab2-49ce-b5c6-f197073e53a3,1.0,1.0,0.11666666666666667,0.2933333333333332
d0cf4273-eab2-49ce-b5c6-f197073e53a3_sample_4,d0cf4273-eab2-49ce-b5c6-f197073e53a3,1.0,0.9500000000000002,0.0,0.16999999999999993
d1043d0f-ae80-43ed-bcb9-5ee71a570fa9_sample_1,d1043d0f-ae80-43ed-bcb9-5ee71a570fa9,1.0,1.0,0.0,0.19999999999999996
d1043d0f-ae80-43ed-bcb9-5ee71a570fa9_sample_2,d1043d0f-ae80-43ed-bcb9-5ee71a570fa9,1.0,1.0,0.0,0.19999999999999996
d1043d0f-ae80-43ed-bcb9-5ee71a570fa9_sample_3,d1043d0f-ae80-43ed-bcb9-5ee71a570fa9,0.0,0.6500000000000001,0.0,-0.6099999999999999
d1043d0f-ae80-43ed-bcb9-5ee71a570fa9_sample_4,d1043d0f-ae80-43ed-bcb9-5ee71a570fa9,1.0,0.95,0.0,0.16999999999999993
d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_1,d14ba506-0d58-4af4-be6b-354e7d87b3f7,1.0,1.0,0.0,0.19999999999999996
d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_2,d14ba506-0d58-4af4-be6b-354e7d87b3f7,1.0,1.0,0.0,0.19999999999999996
d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_3,d14ba506-0d58-4af4-be6b-354e7d87b3f7,1.0,1.0,0.0,0.19999999999999996
d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_4,d14ba506-0d58-4af4-be6b-354e7d87b3f7,1.0,0.7000000000000001,0.2727272727272727,0.23818181818181827
d17d4b27-980e-4733-9218-02ad61230552_sample_1,d17d4b27-980e-4733-9218-02ad61230552,1.0,0.7000000000000001,0.20454545454545456,0.1836363636363636
d17d4b27-980e-4733-9218-02ad61230552_sample_2,d17d4b27-980e-4733-9218-02ad61230552,1.0,0.9000000000000001,0.0,0.14000000000000012
d17d4b27-980e-4733-9218-02ad61230552_sample_3,d17d4b27-980e-4733-9218-02ad61230552,1.0,1.0,0.0,0.19999999999999996
d17d4b27-980e-4733-9218-02ad61230552_sample_4,d17d4b27-980e-4733-9218-02ad61230552,1.0,0.9500000000000002,0.15789473684210525,0.2963157894736841
d1829801-43a9-4395-abe3-d87ee0abf5a2_sample_1,d1829801-43a9-4395-abe3-d87ee0abf5a2,1.0,1.0,0.0,0.19999999999999996
d1829801-43a9-4395-abe3-d87ee0abf5a2_sample_2,d1829801-43a9-4395-abe3-d87ee0abf5a2,1.0,0.9500000000000002,0.0,0.16999999999999993
d1829801-43a9-4395-abe3-d87ee0abf5a2_sample_3,d1829801-43a9-4395-abe3-d87ee0abf5a2,1.0,1.0,0.0,0.19999999999999996
d1829801-43a9-4395-abe3-d87ee0abf5a2_sample_4,d1829801-43a9-4395-abe3-d87ee0abf5a2,1.0,0.95,0.0,0.16999999999999993
d196cfd5-bc4d-40e3-bb03-6935395fd0ef_sample_1,d196cfd5-bc4d-40e3-bb03-6935395fd0ef,1.0,0.6,0.0,-0.040000000000000036
d196cfd5-bc4d-40e3-bb03-6935395fd0ef_sample_2,d196cfd5-bc4d-40e3-bb03-6935395fd0ef,1.0,0.9500000000000002,0.0,0.16999999999999993
d196cfd5-bc4d-40e3-bb03-6935395fd0ef_sample_3,d196cfd5-bc4d-40e3-bb03-6935395fd0ef,1.0,0.7000000000000001,0.8125,0.6699999999999999
d196cfd5-bc4d-40e3-bb03-6935395fd0ef_sample_4,d196cfd5-bc4d-40e3-bb03-6935395fd0ef,1.0,1.0,0.0,0.19999999999999996
d1a930d2-6765-459c-9541-64b95a5c5b47_sample_1,d1a930d2-6765-459c-9541-64b95a5c5b47,1.0,1.0,0.0,0.19999999999999996
d1a930d2-6765-459c-9541-64b95a5c5b47_sample_2,d1a930d2-6765-459c-9541-64b95a5c5b47,1.0,0.9500000000000002,0.0,0.16999999999999993
d1a930d2-6765-459c-9541-64b95a5c5b47_sample_3,d1a930d2-6765-459c-9541-64b95a5c5b47,1.0,0.9500000000000002,0.0,0.16999999999999993
d1a930d2-6765-459c-9541-64b95a5c5b47_sample_4,d1a930d2-6765-459c-9541-64b95a5c5b47,1.0,0.7500000000000001,0.0,0.050000000000000044
d1e5daa5-fcc0-4512-8f7b-8858653c18a6_sample_1,d1e5daa5-fcc0-4512-8f7b-8858653c18a6,1.0,0.9500000000000002,0.0,0.16999999999999993
d1e5daa5-fcc0-4512-8f7b-8858653c18a6_sample_2,d1e5daa5-fcc0-4512-8f7b-8858653c18a6,0.0,0.6500000000000001,0.1,-0.5299999999999999
d1e5daa5-fcc0-4512-8f7b-8858653c18a6_sample_3,d1e5daa5-fcc0-4512-8f7b-8858653c18a6,1.0,0.6,1.0,0.76
d1e5daa5-fcc0-4512-8f7b-8858653c18a6_sample_4,d1e5daa5-fcc0-4512-8f7b-8858653c18a6,1.0,1.0,0.0,0.19999999999999996
d1f09626-ee36-41c4-a545-6b9e24255b42_sample_1,d1f09626-ee36-41c4-a545-6b9e24255b42,1.0,0.7000000000000001,0.0,0.020000000000000018
d1f09626-ee36-41c4-a545-6b9e24255b42_sample_2,d1f09626-ee36-41c4-a545-6b9e24255b42,1.0,1.0,0.0,0.19999999999999996
d1f09626-ee36-41c4-a545-6b9e24255b42_sample_3,d1f09626-ee36-41c4-a545-6b9e24255b42,1.0,0.75,0.0,0.04999999999999982
d1f09626-ee36-41c4-a545-6b9e24255b42_sample_4,d1f09626-ee36-41c4-a545-6b9e24255b42,1.0,0.7000000000000001,0.43478260869565216,0.36782608695652175
d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_1,d226aa60-190f-43bc-9a4a-cde4aa41434e,1.0,0.9500000000000002,0.0,0.16999999999999993
d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_2,d226aa60-190f-43bc-9a4a-cde4aa41434e,0.0,0.5,0.0,-0.7
d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_3,d226aa60-190f-43bc-9a4a-cde4aa41434e,1.0,1.0,0.0,0.19999999999999996
d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_4,d226aa60-190f-43bc-9a4a-cde4aa41434e,1.0,1.0,0.0,0.19999999999999996
d227f68d-91ef-4a5d-9122-edcc9ca30f4a_sample_1,d227f68d-91ef-4a5d-9122-edcc9ca30f4a,1.0,1.0,0.0,0.19999999999999996
d227f68d-91ef-4a5d-9122-edcc9ca30f4a_sample_2,d227f68d-91ef-4a5d-9122-edcc9ca30f4a,1.0,1.0,0.0,0.19999999999999996
d227f68d-91ef-4a5d-9122-edcc9ca30f4a_sample_3,d227f68d-91ef-4a5d-9122-edcc9ca30f4a,1.0,1.0,0.2558139534883721,0.4046511627906977
d227f68d-91ef-4a5d-9122-edcc9ca30f4a_sample_4,d227f68d-91ef-4a5d-9122-edcc9ca30f4a,1.0,1.0,0.0,0.19999999999999996
d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc_sample_1,d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc,1.0,1.0,0.05527638190954774,0.2442211055276382
d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc_sample_2,d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc,1.0,0.6,0.0,-0.040000000000000036
d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc_sample_3,d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc,1.0,0.9500000000000002,0.0,0.16999999999999993
d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc_sample_4,d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc,1.0,1.0,0.0,0.19999999999999996
d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc_sample_1,d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc,1.0,1.0,0.0,0.19999999999999996
d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc_sample_2,d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc,1.0,1.0,0.0,0.19999999999999996
d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc_sample_3,d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc,1.0,0.9500000000000002,0.30952380952380953,0.41761904761904756
d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc_sample_4,d2660a85-f3dd-4b0d-8aac-9bb8fadb0bdc,1.0,0.9500000000000002,0.0,0.16999999999999993
d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_1,d28a6c4d-8d3b-449d-a44b-468dd25de45f,1.0,0.9500000000000002,0.078125,0.23249999999999993
d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_2,d28a6c4d-8d3b-449d-a44b-468dd25de45f,1.0,1.0,0.0,0.19999999999999996
d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_3,d28a6c4d-8d3b-449d-a44b-468dd25de45f,1.0,1.0,0.0,0.19999999999999996
d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_4,d28a6c4d-8d3b-449d-a44b-468dd25de45f,1.0,0.9500000000000002,0.0,0.16999999999999993
d2fa7b49-7fe1-4d97-8863-27df5b153938_sample_1,d2fa7b49-7fe1-4d97-8863-27df5b153938,1.0,0.95,0.0,0.16999999999999993
d2fa7b49-7fe1-4d97-8863-27df5b153938_sample_2,d2fa7b49-7fe1-4d97-8863-27df5b153938,1.0,1.0,0.0,0.19999999999999996
d2fa7b49-7fe1-4d97-8863-27df5b153938_sample_3,d2fa7b49-7fe1-4d97-8863-27df5b153938,1.0,1.0,0.0,0.19999999999999996
d2fa7b49-7fe1-4d97-8863-27df5b153938_sample_4,d2fa7b49-7fe1-4d97-8863-27df5b153938,1.0,0.7500000000000001,0.3829787234042553,0.3563829787234043
d332ca00-e8ed-4081-a918-5cef33d56a64_sample_1,d332ca00-e8ed-4081-a918-5cef33d56a64,1.0,0.7500000000000001,0.0,0.050000000000000044
d332ca00-e8ed-4081-a918-5cef33d56a64_sample_2,d332ca00-e8ed-4081-a918-5cef33d56a64,1.0,1.0,0.0,0.19999999999999996
d332ca00-e8ed-4081-a918-5cef33d56a64_sample_3,d332ca00-e8ed-4081-a918-5cef33d56a64,1.0,1.0,0.0,0.19999999999999996
d332ca00-e8ed-4081-a918-5cef33d56a64_sample_4,d332ca00-e8ed-4081-a918-5cef33d56a64,1.0,0.7000000000000001,0.0,0.020000000000000018
d366c48a-9b4f-452c-ad2e-8e6904cc4def_sample_1,d366c48a-9b4f-452c-ad2e-8e6904cc4def,1.0,1.0,0.3076923076923077,0.4461538461538461
d366c48a-9b4f-452c-ad2e-8e6904cc4def_sample_2,d366c48a-9b4f-452c-ad2e-8e6904cc4def,1.0,0.9000000000000001,0.0,0.14000000000000012
d366c48a-9b4f-452c-ad2e-8e6904cc4def_sample_3,d366c48a-9b4f-452c-ad2e-8e6904cc4def,1.0,0.9500000000000002,0.02040816326530612,0.1863265306122448
d366c48a-9b4f-452c-ad2e-8e6904cc4def_sample_4,d366c48a-9b4f-452c-ad2e-8e6904cc4def,1.0,1.0,0.0,0.19999999999999996
d37634ed-0fff-47d1-aa9a-cbfe21293011_sample_1,d37634ed-0fff-47d1-aa9a-cbfe21293011,1.0,0.7000000000000001,0.13793103448275862,0.1303448275862069
d37634ed-0fff-47d1-aa9a-cbfe21293011_sample_2,d37634ed-0fff-47d1-aa9a-cbfe21293011,1.0,1.0,0.0,0.19999999999999996
d37634ed-0fff-47d1-aa9a-cbfe21293011_sample_3,d37634ed-0fff-47d1-aa9a-cbfe21293011,1.0,0.7500000000000001,0.13793103448275862,0.16034482758620694
d37634ed-0fff-47d1-aa9a-cbfe21293011_sample_4,d37634ed-0fff-47d1-aa9a-cbfe21293011,1.0,0.7000000000000001,0.13793103448275862,0.1303448275862069
d391d12c-fb12-4375-9d1a-d99ca529440f_sample_1,d391d12c-fb12-4375-9d1a-d99ca529440f,1.0,0.6,0.0,-0.040000000000000036
d391d12c-fb12-4375-9d1a-d99ca529440f_sample_2,d391d12c-fb12-4375-9d1a-d99ca529440f,1.0,0.7000000000000001,0.13157894736842105,0.12526315789473674
d391d12c-fb12-4375-9d1a-d99ca529440f_sample_3,d391d12c-fb12-4375-9d1a-d99ca529440f,1.0,0.7000000000000001,0.23255813953488372,0.20604651162790688
d391d12c-fb12-4375-9d1a-d99ca529440f_sample_4,d391d12c-fb12-4375-9d1a-d99ca529440f,1.0,0.9500000000000002,0.14035087719298245,0.2822807017543858
d3af179b-3a14-4f42-a36f-c87f372d1b27_sample_1,d3af179b-3a14-4f42-a36f-c87f372d1b27,1.0,0.9500000000000002,0.0,0.16999999999999993
d3af179b-3a14-4f42-a36f-c87f372d1b27_sample_2,d3af179b-3a14-4f42-a36f-c87f372d1b27,1.0,1.0,0.0,0.19999999999999996
d3af179b-3a14-4f42-a36f-c87f372d1b27_sample_3,d3af179b-3a14-4f42-a36f-c87f372d1b27,1.0,0.7000000000000001,0.05555555555555555,0.06444444444444453
d3af179b-3a14-4f42-a36f-c87f372d1b27_sample_4,d3af179b-3a14-4f42-a36f-c87f372d1b27,1.0,1.0,0.0,0.19999999999999996
d426f83b-d749-4be2-acd3-a6d5845915eb_sample_1,d426f83b-d749-4be2-acd3-a6d5845915eb,1.0,0.7000000000000001,0.0,0.020000000000000018
d426f83b-d749-4be2-acd3-a6d5845915eb_sample_2,d426f83b-d749-4be2-acd3-a6d5845915eb,1.0,1.0,0.0,0.19999999999999996
d426f83b-d749-4be2-acd3-a6d5845915eb_sample_3,d426f83b-d749-4be2-acd3-a6d5845915eb,1.0,1.0,0.10810810810810811,0.28648648648648645
d426f83b-d749-4be2-acd3-a6d5845915eb_sample_4,d426f83b-d749-4be2-acd3-a6d5845915eb,1.0,0.6,0.0,-0.040000000000000036
d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_1,d427433c-b4aa-4f25-8eed-90a245ea92a7,1.0,0.6,0.0,-0.040000000000000036
d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_2,d427433c-b4aa-4f25-8eed-90a245ea92a7,1.0,0.7000000000000001,0.0,0.020000000000000018
d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_3,d427433c-b4aa-4f25-8eed-90a245ea92a7,1.0,1.0,0.0,0.19999999999999996
d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_4,d427433c-b4aa-4f25-8eed-90a245ea92a7,1.0,0.7000000000000001,0.25,0.21999999999999997
d460587c-54a1-4a67-bbc5-b48e55b72949_sample_1,d460587c-54a1-4a67-bbc5-b48e55b72949,1.0,0.9500000000000002,0.0,0.16999999999999993
d460587c-54a1-4a67-bbc5-b48e55b72949_sample_2,d460587c-54a1-4a67-bbc5-b48e55b72949,1.0,0.7000000000000001,0.07547169811320754,0.08037735849056604
d460587c-54a1-4a67-bbc5-b48e55b72949_sample_3,d460587c-54a1-4a67-bbc5-b48e55b72949,1.0,0.6,0.0,-0.040000000000000036
d460587c-54a1-4a67-bbc5-b48e55b72949_sample_4,d460587c-54a1-4a67-bbc5-b48e55b72949,1.0,0.7500000000000001,0.07547169811320754,0.11037735849056607
d4795490-ceae-4e19-92bd-f001f1a6f1e3_sample_1,d4795490-ceae-4e19-92bd-f001f1a6f1e3,1.0,0.9500000000000002,0.0,0.16999999999999993
d4795490-ceae-4e19-92bd-f001f1a6f1e3_sample_2,d4795490-ceae-4e19-92bd-f001f1a6f1e3,1.0,0.9500000000000002,0.0,0.16999999999999993
d4795490-ceae-4e19-92bd-f001f1a6f1e3_sample_3,d4795490-ceae-4e19-92bd-f001f1a6f1e3,1.0,1.0,0.0,0.19999999999999996
d4795490-ceae-4e19-92bd-f001f1a6f1e3_sample_4,d4795490-ceae-4e19-92bd-f001f1a6f1e3,1.0,1.0,0.0,0.19999999999999996
d4e147b7-259b-4a0b-b104-cd7a29a2dc0c_sample_1,d4e147b7-259b-4a0b-b104-cd7a29a2dc0c,1.0,1.0,0.0,0.19999999999999996
d4e147b7-259b-4a0b-b104-cd7a29a2dc0c_sample_2,d4e147b7-259b-4a0b-b104-cd7a29a2dc0c,0.0,0.9500000000000002,0.0,-0.42999999999999994
d4e147b7-259b-4a0b-b104-cd7a29a2dc0c_sample_3,d4e147b7-259b-4a0b-b104-cd7a29a2dc0c,1.0,1.0,0.06315789473684211,0.2505263157894737
d4e147b7-259b-4a0b-b104-cd7a29a2dc0c_sample_4,d4e147b7-259b-4a0b-b104-cd7a29a2dc0c,1.0,1.0,0.07920792079207921,0.2633663366336634
d4e50be6-b1ef-4673-9711-8f3843d9441e_sample_1,d4e50be6-b1ef-4673-9711-8f3843d9441e,1.0,0.7500000000000001,0.14545454545454545,0.1663636363636365
d4e50be6-b1ef-4673-9711-8f3843d9441e_sample_2,d4e50be6-b1ef-4673-9711-8f3843d9441e,1.0,1.0,0.0,0.19999999999999996
d4e50be6-b1ef-4673-9711-8f3843d9441e_sample_3,d4e50be6-b1ef-4673-9711-8f3843d9441e,1.0,1.0,0.0,0.19999999999999996
d4e50be6-b1ef-4673-9711-8f3843d9441e_sample_4,d4e50be6-b1ef-4673-9711-8f3843d9441e,1.0,1.0,0.0,0.19999999999999996
d4fdb6e8-188e-421c-b2ce-4a38ba709ff3_sample_1,d4fdb6e8-188e-421c-b2ce-4a38ba709ff3,1.0,0.9500000000000002,0.0,0.16999999999999993
d4fdb6e8-188e-421c-b2ce-4a38ba709ff3_sample_2,d4fdb6e8-188e-421c-b2ce-4a38ba709ff3,1.0,1.0,0.0,0.19999999999999996
d4fdb6e8-188e-421c-b2ce-4a38ba709ff3_sample_3,d4fdb6e8-188e-421c-b2ce-4a38ba709ff3,1.0,1.0,0.0,0.19999999999999996
d4fdb6e8-188e-421c-b2ce-4a38ba709ff3_sample_4,d4fdb6e8-188e-421c-b2ce-4a38ba709ff3,1.0,0.8,0.0,0.08000000000000007
d53e957e-33d0-4491-b159-6811584bf6df_sample_1,d53e957e-33d0-4491-b159-6811584bf6df,1.0,1.0,0.0,0.19999999999999996
d53e957e-33d0-4491-b159-6811584bf6df_sample_2,d53e957e-33d0-4491-b159-6811584bf6df,1.0,1.0,0.041666666666666664,0.2333333333333334
d53e957e-33d0-4491-b159-6811584bf6df_sample_3,d53e957e-33d0-4491-b159-6811584bf6df,1.0,1.0,0.0,0.19999999999999996
d53e957e-33d0-4491-b159-6811584bf6df_sample_4,d53e957e-33d0-4491-b159-6811584bf6df,1.0,1.0,0.0,0.19999999999999996
d548a8db-83e4-4782-9a32-ea910e84897e_sample_1,d548a8db-83e4-4782-9a32-ea910e84897e,1.0,0.9500000000000002,0.0,0.16999999999999993
d548a8db-83e4-4782-9a32-ea910e84897e_sample_2,d548a8db-83e4-4782-9a32-ea910e84897e,1.0,0.6,0.0,-0.040000000000000036
d548a8db-83e4-4782-9a32-ea910e84897e_sample_3,d548a8db-83e4-4782-9a32-ea910e84897e,1.0,0.8,0.0,0.08000000000000007
d548a8db-83e4-4782-9a32-ea910e84897e_sample_4,d548a8db-83e4-4782-9a32-ea910e84897e,1.0,1.0,0.1111111111111111,0.28888888888888875
d5e8331f-7163-4103-8081-66bd9e86ba72_sample_1,d5e8331f-7163-4103-8081-66bd9e86ba72,1.0,1.0,0.0,0.19999999999999996
d5e8331f-7163-4103-8081-66bd9e86ba72_sample_2,d5e8331f-7163-4103-8081-66bd9e86ba72,1.0,1.0,0.0,0.19999999999999996
d5e8331f-7163-4103-8081-66bd9e86ba72_sample_3,d5e8331f-7163-4103-8081-66bd9e86ba72,1.0,0.9500000000000002,0.0,0.16999999999999993
d5e8331f-7163-4103-8081-66bd9e86ba72_sample_4,d5e8331f-7163-4103-8081-66bd9e86ba72,1.0,0.6,0.0,-0.040000000000000036
d5ebb336-3fe4-4423-9184-1dea28fc73b1_sample_1,d5ebb336-3fe4-4423-9184-1dea28fc73b1,1.0,1.0,0.03333333333333333,0.22666666666666657
d5ebb336-3fe4-4423-9184-1dea28fc73b1_sample_2,d5ebb336-3fe4-4423-9184-1dea28fc73b1,1.0,0.6,0.0,-0.040000000000000036
d5ebb336-3fe4-4423-9184-1dea28fc73b1_sample_3,d5ebb336-3fe4-4423-9184-1dea28fc73b1,1.0,0.75,0.0,0.04999999999999982
d5ebb336-3fe4-4423-9184-1dea28fc73b1_sample_4,d5ebb336-3fe4-4423-9184-1dea28fc73b1,1.0,1.0,0.0,0.19999999999999996
d6163005-de2c-491a-bd87-954f7acf32bb_sample_1,d6163005-de2c-491a-bd87-954f7acf32bb,1.0,0.7000000000000001,0.7222222222222222,0.597777777777778
d6163005-de2c-491a-bd87-954f7acf32bb_sample_2,d6163005-de2c-491a-bd87-954f7acf32bb,1.0,0.7000000000000001,0.7222222222222222,0.597777777777778
d6163005-de2c-491a-bd87-954f7acf32bb_sample_3,d6163005-de2c-491a-bd87-954f7acf32bb,1.0,0.6,0.0,-0.040000000000000036
d6163005-de2c-491a-bd87-954f7acf32bb_sample_4,d6163005-de2c-491a-bd87-954f7acf32bb,1.0,0.6,0.0,-0.040000000000000036
d62b9734-4378-49e8-98d2-1cdc7c5026f8_sample_1,d62b9734-4378-49e8-98d2-1cdc7c5026f8,1.0,1.0,0.10185185185185185,0.28148148148148144
d62b9734-4378-49e8-98d2-1cdc7c5026f8_sample_2,d62b9734-4378-49e8-98d2-1cdc7c5026f8,1.0,0.7000000000000001,0.13095238095238096,0.12476190476190485
d62b9734-4378-49e8-98d2-1cdc7c5026f8_sample_3,d62b9734-4378-49e8-98d2-1cdc7c5026f8,1.0,1.0,0.0,0.19999999999999996
d62b9734-4378-49e8-98d2-1cdc7c5026f8_sample_4,d62b9734-4378-49e8-98d2-1cdc7c5026f8,1.0,0.7000000000000001,0.08235294117647059,0.08588235294117652
d62d3d57-bc15-476a-9256-da144bb1a238_sample_1,d62d3d57-bc15-476a-9256-da144bb1a238,1.0,0.7500000000000001,0.0,0.050000000000000044
d62d3d57-bc15-476a-9256-da144bb1a238_sample_2,d62d3d57-bc15-476a-9256-da144bb1a238,1.0,0.7000000000000001,0.0,0.020000000000000018
d62d3d57-bc15-476a-9256-da144bb1a238_sample_3,d62d3d57-bc15-476a-9256-da144bb1a238,1.0,1.0,0.15789473684210525,0.3263157894736841
d62d3d57-bc15-476a-9256-da144bb1a238_sample_4,d62d3d57-bc15-476a-9256-da144bb1a238,1.0,1.0,0.0,0.19999999999999996
d67fb975-debf-49cd-82f1-238deeb66bcb_sample_1,d67fb975-debf-49cd-82f1-238deeb66bcb,1.0,0.6,0.0,-0.040000000000000036
d67fb975-debf-49cd-82f1-238deeb66bcb_sample_2,d67fb975-debf-49cd-82f1-238deeb66bcb,1.0,1.0,0.0,0.19999999999999996
d67fb975-debf-49cd-82f1-238deeb66bcb_sample_3,d67fb975-debf-49cd-82f1-238deeb66bcb,1.0,0.7000000000000001,0.09322033898305085,0.09457627118644063
d67fb975-debf-49cd-82f1-238deeb66bcb_sample_4,d67fb975-debf-49cd-82f1-238deeb66bcb,1.0,0.9500000000000002,0.0,0.16999999999999993
d6b18480-e9ee-4493-ada4-a1f7ab522c2f_sample_1,d6b18480-e9ee-4493-ada4-a1f7ab522c2f,1.0,0.7000000000000001,0.14864864864864866,0.13891891891891905
d6b18480-e9ee-4493-ada4-a1f7ab522c2f_sample_2,d6b18480-e9ee-4493-ada4-a1f7ab522c2f,1.0,1.0,0.0,0.19999999999999996
d6b18480-e9ee-4493-ada4-a1f7ab522c2f_sample_3,d6b18480-e9ee-4493-ada4-a1f7ab522c2f,1.0,1.0,0.0,0.19999999999999996
d6b18480-e9ee-4493-ada4-a1f7ab522c2f_sample_4,d6b18480-e9ee-4493-ada4-a1f7ab522c2f,1.0,1.0,0.02531645569620253,0.2202531645569621
d6b81c48-923e-46ee-b83c-30527c73d328_sample_1,d6b81c48-923e-46ee-b83c-30527c73d328,1.0,0.9500000000000002,0.0,0.16999999999999993
d6b81c48-923e-46ee-b83c-30527c73d328_sample_2,d6b81c48-923e-46ee-b83c-30527c73d328,1.0,1.0,0.0,0.19999999999999996
d6b81c48-923e-46ee-b83c-30527c73d328_sample_3,d6b81c48-923e-46ee-b83c-30527c73d328,1.0,0.9500000000000002,0.0,0.16999999999999993
d6b81c48-923e-46ee-b83c-30527c73d328_sample_4,d6b81c48-923e-46ee-b83c-30527c73d328,1.0,1.0,0.0,0.19999999999999996
d6c41783-7290-42d9-b64f-f8999b91b6e2_sample_1,d6c41783-7290-42d9-b64f-f8999b91b6e2,1.0,0.6,0.0,-0.040000000000000036
d6c41783-7290-42d9-b64f-f8999b91b6e2_sample_2,d6c41783-7290-42d9-b64f-f8999b91b6e2,1.0,1.0,0.025547445255474453,0.22043795620437945
d6c41783-7290-42d9-b64f-f8999b91b6e2_sample_3,d6c41783-7290-42d9-b64f-f8999b91b6e2,1.0,1.0,0.07894736842105263,0.26315789473684204
d6c41783-7290-42d9-b64f-f8999b91b6e2_sample_4,d6c41783-7290-42d9-b64f-f8999b91b6e2,1.0,0.9500000000000002,0.0,0.16999999999999993
d6c6ede5-218c-42b8-b8c3-753047694a75_sample_1,d6c6ede5-218c-42b8-b8c3-753047694a75,1.0,0.7000000000000001,0.15,0.14000000000000012
d6c6ede5-218c-42b8-b8c3-753047694a75_sample_2,d6c6ede5-218c-42b8-b8c3-753047694a75,1.0,1.0,0.09615384615384616,0.2769230769230768
d6c6ede5-218c-42b8-b8c3-753047694a75_sample_3,d6c6ede5-218c-42b8-b8c3-753047694a75,1.0,1.0,0.0,0.19999999999999996
d6c6ede5-218c-42b8-b8c3-753047694a75_sample_4,d6c6ede5-218c-42b8-b8c3-753047694a75,1.0,0.7000000000000001,0.0,0.020000000000000018
d6f37c8c-bf1c-469e-a369-66cdbd7f150f_sample_1,d6f37c8c-bf1c-469e-a369-66cdbd7f150f,1.0,0.6,0.0,-0.040000000000000036
d6f37c8c-bf1c-469e-a369-66cdbd7f150f_sample_2,d6f37c8c-bf1c-469e-a369-66cdbd7f150f,1.0,1.0,0.0,0.19999999999999996
d6f37c8c-bf1c-469e-a369-66cdbd7f150f_sample_3,d6f37c8c-bf1c-469e-a369-66cdbd7f150f,1.0,1.0,0.0,0.19999999999999996
d6f37c8c-bf1c-469e-a369-66cdbd7f150f_sample_4,d6f37c8c-bf1c-469e-a369-66cdbd7f150f,1.0,1.0,0.0,0.19999999999999996
d726c9d5-daef-4950-8a6b-5f75d4a9c904_sample_1,d726c9d5-daef-4950-8a6b-5f75d4a9c904,1.0,1.0,0.0,0.19999999999999996
d726c9d5-daef-4950-8a6b-5f75d4a9c904_sample_2,d726c9d5-daef-4950-8a6b-5f75d4a9c904,1.0,0.7500000000000001,0.6,0.53
d726c9d5-daef-4950-8a6b-5f75d4a9c904_sample_3,d726c9d5-daef-4950-8a6b-5f75d4a9c904,0.0,0.6,0.0,-0.64
d726c9d5-daef-4950-8a6b-5f75d4a9c904_sample_4,d726c9d5-daef-4950-8a6b-5f75d4a9c904,1.0,1.0,0.0,0.19999999999999996
d7288683-2666-4c15-88a1-85e659489353_sample_1,d7288683-2666-4c15-88a1-85e659489353,1.0,0.9500000000000002,0.0,0.16999999999999993
d7288683-2666-4c15-88a1-85e659489353_sample_2,d7288683-2666-4c15-88a1-85e659489353,1.0,1.0,0.0,0.19999999999999996
d7288683-2666-4c15-88a1-85e659489353_sample_3,d7288683-2666-4c15-88a1-85e659489353,0.0,0.9500000000000002,0.0,-0.42999999999999994
